,text,label,path,chunk_pos,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,prob,stratum,ground_truth,note
611,"y and the international business community because I think that the Beijing government is taking a big gamble here, tha",1,/traffic.libsyn.com/es/httpstraffic.libsyn.comsecuredeepdishonglobalaffairs200603_Hong_Kong_edits.mp3destid580050MERGED,140.0,news,politics,government,,,,,,,,0.6666549,60-70%,,
612,"ming out to 2000 coming out to coming out to eight years of Obama. ', 'Trump would have stepped out of it. ', 'Yeah. ', ""Oh, J",1,/www.buzzsprout.com/20/httpswww.buzzsprout.com9823693820601145112020weekendroundup.mp3MERGED,250.0,news,entertainment,politics,,,,,,,,0.6529024,60-70%,,
613,"o get it. "", ""I don't want to get it. "", ""You don't have to cut that out. "", ""I don't have to cut that out. "", 'Yeah. ', 'But what ",0,/anchor.fm/2e/httpsanchor.fms1583aeccpodcastplay13863449https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fstaging2F202005172F0a2cb3ee9e41be4e9d8b864214936e5e.m4aMERGED,89.0,news,politics,,,,,,,,,0.6164517,60-70%,,
614,"ime. ', 'What the Obama administration did should be a crime. ', 'Period. ', 'They spied on this man. ', 'The Pentagon had ",1,/anchor.fm/24/httpsanchor.fms1e7e2764podcastplay14004079https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fproduction2F20204192F74812247441002ded4380af53a4.mp3MERGED,114.0,news,politics,,,,,,,,,0.6645432,60-70%,,
615,"help for us obviously because we just we're just like doing it all out of people's funds or on our own. "", ""And I think that'",0,/www.buzzsprout.com/et/httpswww.buzzsprout.com919177389515434000treescutdowningmmakingmanchestergreenerwithtreesnotcars.mp3MERGED,169.0,news,politics,society,culture,science,nature,,,,,0.6245615,60-70%,,
616,"rch and reach the right decisions so you can run your business without running the risk. ', 'Is your agent a realtor? ', 'L",0,/dts.podtrac.com/eo/httpsdts.podtrac.comredirect.mp3api.spreaker.comdownloadepisode49008456822400894_jovanhuttonpulitzer_welcome_to_chimerica_does.mp3MERGED,60.0,news,commentary,politics,society,culture,,,,,,0.6044275,60-70%,,
617,"apo is worth like $50 billion. ', ""You don't get that planned tiddly winks. "", 'No, but that was not in just pop. ', ""No, it'",1,/traffic.libsyn.com/te/httpstraffic.libsyn.comsecurethebittertruthTBT052520.mp3destid734188MERGED,287.0,news,politics,comedy,,,,,,,,0.6390443,60-70%,,
618,ng to argue is that there's going to be essentially minimal or ideally no checks on goods that are moving from Great Brita,1,/podcasts.captivate.fm/e0/httpspodcasts.captivate.fmmedia0505defe2e5048e2b64f4e2ece819257events20200528borisjohnsonsbrexitchallengerec202001.mp3MERGED,278.0,news,politics,commentary,government,,,,,,,0.64836353,60-70%,,
619,"ms will pull out a pocket pick and maybe it's good in account of something that's meta, and then that automatically becom",0,/anchor.fm/20/httpsanchor.fms1a6094f0podcastplay12264784https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fstaging2F20203102F634436464410020ce8378dd8007.m4aMERGED,176.0,news,politics,,,,,,,,,0.6100238,60-70%,,
620,"Governor Cooper is not partisan. ', 'You see, Governor Cooper is not political at all. ', 'This is not a political or part",1,/traffic.omny.fm/21/httpstraffic.omny.fmdclips6e91a727802c4f269b6bae1f016f119ec3169d04272748f7b3e3ae1f01707f1cc9b4330662e247d39b53ae20002282f4audio.mp3utm_sourcePodcastin_playlistf02939ca8cff4935a5ceae1f01707f38MERGED,319.0,news,politics,,,,,,,,,0.61146486,60-70%,,
621,"e is competitive. ', 'He is arrogant. ', 'He is a baller. ', 'He can drive. ', ""You know why the other drivers don't like him",1,/podcasts.captivate.fm/4_/httpspodcasts.captivate.fmmedia436df00d377f457591341d4b144c284bmlb_falling_apart_and_nhl_nba_in_july.mp3MERGED,156.0,news,daily,politics,sports,,,,,,,0.66866004,60-70%,,
622,"Rejecting US evacuation offer, Zelensky says: I need anti-tank ammo, 'not a ride'",1,,,,,,,,,,,,,0.6690417,60-70%,,
623,"t can't do it. "", ""It just doesn't work. "", 'The rich, again, income inequality, I talk about this. ', 'The rich create job",1,/anchor.fm/20/httpsanchor.fms1a6094f0podcastplay12072507https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fstaging2F202005062Feb0a5a0ed2a12e77a0e112deba4cd81f.m4aMERGED,239.0,news,politics,,,,,,,,,0.60724974,60-70%,,
624,"e celebrities have been donating to get mini-apples protesters bailed out of jail. ', 'Now I have nothing wrong with thi",1,/anchor.fm/20/httpsanchor.fms145b57e8podcastplay14764202https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fstaging2F202006052Fb4b8ce747dd7edfadc2f00057050c1ba.m4aMERGED,15.0,news,politics,,,,,,,,,0.6029934,60-70%,,
625,"ld all this renewable energy while the fossil fuel industry continues to go. "", ""And then that doesn't really solve the p",0,/api.spreaker.com/3d/httpsapi.spreaker.comdownloadepisode27781333tyt9461281992.mp3MERGED,15.0,news,politics,science,,,,,,,,0.6230171,60-70%,,
626,"What the f$%k, I'm loosing faith in America... (posted on r/conservatives)",0,,,,,,,,,,,,,0.6227066,60-70%,,
627,The Mike Huckabee Children’s Books Masquerading as Education,0,,,,,,,,,,,,,0.6863359,60-70%,,
628,"ies because he's messaging the way that he is that half the country doesn't believe that this is real. "", 'Right. ', 'That ",0,/chtbl.com/16/httpschtbl.comtrack6GF2BDaphid.fireside.fmd1437767933f66d31611248496fa01d04318b8ee61c16310fa5496f45a1b13457c5ab3e95a0.mp3MERGED,203.0,government,news,politics,religion,spirituality,christianity,,,,,0.6146123,60-70%,,
629,"ething. "", ""Like if it's for a party, it should be with people you know well enough to know that they're safe. "", ""They've b",1,/anchor.fm/24/httpsanchor.fms1286b534podcastplay14445243https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fstaging2F202005292Fc41559ac9770949062948a53b6734f04.m4aMERGED,47.0,news,politics,,,,,,,,,0.62133825,60-70%,,
630,"a decade? ', 'Is that down to COVID? ', 'Yeah, almost certainly. ', 'So, as your listeners be well aware, especially the c",1,/bauernordicpods.sharpstream.com/en/httpsbauernordicpods.sharpstream.comie2703changing_trends_in_urban_living_86eee66c92e24cc1856f33f7fa9e62f1_normal.mp3aw_0_1st.episodeid118145aw_0_1st.collectionid2703MERGED,121.0,news,politics,,,,,,,,,0.6487066,60-70%,,
631,"""It can't learn about that data. "", ""It doesn't have enough examples to teach the computer about that data. "", ""So it's in",1,/www.buzzsprout.com/ai/httpswww.buzzsprout.com8703643928442howdataischangingfundraising.mp3MERGED,233.0,news,politics,business,non-profit,government,,,,,,0.6306236,60-70%,,
632,"d it. "", ""I, it's just, it's ridiculous with Biden. "", ""It really is still on think Joe Biden's a racist. "", ""So let's talk a",1,/anchor.fm/20/httpsanchor.fms21bf5c2cpodcastplay14240576https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fstaging2F202005252F5471ef02e40aeb3a0007bf37a5529ece.m4aMERGED,19.0,news,politics,,,,,,,,,0.6598671,60-70%,,
633,"types, radicals, evil people, communists, and they\'re saying"""" ""Hey, do you want to be advertising for this hate cont",1,/api.substack.com/4c/httpsapi.substack.comfeedpodcast8079048328643e2a2cc64b2c89d542f4aa4c5643.mp3MERGED,21.0,news,politics,commentary,,,,,,,,0.63939404,60-70%,,
634,"ty to voice their opinion. ', 'Because that is a non-biased 50/50 media way of doing it. ', ""But it's bullshit. "", ""It's wr",0,/anchor.fm/2t/httpsanchor.fms1338ee98podcastplay13946756https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fproduction2F20204182F7446157244100230ad54cbe05f4.mp3MERGED,213.0,news,politics,,,,,,,,,0.60403436,60-70%,,
635,"line, people become predictable. ', ""They don't become reliable. "", 'Come on. ', ""You're not always stand people. "", ""L",0,/sphinx.acast.com/e0/httpssphinx.acast.compopens5eb6d28ff08703054d17f141e5ec573f2e7b288672e009016media.mp3MERGED,143.0,news,commentary,politics,,,,,,,,0.6471824,60-70%,,
636,"abies. ', ""Conservatives may be pro-gun, but Republicans want no limits at all on the types of weapons an ammunition one ",1,/anchor.fm/21/httpsanchor.fms121d0238podcastplay13893449https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fproduction2F20204172F74121500480002446a1c9639673.m4aMERGED,14.0,news,politics,,,,,,,,,0.62448573,60-70%,,
637,Well it’s official. War has began.,1,,,,,,,,,,,,,0.60176975,60-70%,,
638,"earch, do you use libraries? ', 'Do you have your own, do you have your own library? ', 'How do you go about doing it? ', ""Bec",1,/kpfa.org/pe/httpskpfa.orgwpcontentuploads202005RWCliveCussler.mp3MERGED,123.0,news,politics,,,,,,,,,0.66618764,60-70%,,
639,ed Stevens case so yes I mean he can go after DOJ for allowing his courtroom as well that would be fun and the other question ,0,/bradblog.com/ra/httpsbradblog.comaudiobradcast_bradfriedman_marcywheelerbarrvbarronflynncovidcensorshipfl_051920.mp3MERGED,228.0,news,politics,society,culture,,,,,,,0.6024165,60-70%,,
640,"under outside. ', 'Well, I think it was thunder. ', 'The way 2020 is going, it could have been Godzilla. ', 'How, how true t",1,/traffic.megaphone.fm/0A/httpstraffic.megaphone.fmAPO5007090046.mp3MERGED,253.0,news,politics,,,,,,,,,0.62642115,60-70%,,
641,The Evidence of Trump’s Pandemic Sabotage Keeps Piling Up,0,,,,,,,,,,,,,0.6402487,60-70%,,
642,"obviously China cannot survive by itself. ', 'China has to integrate with the world. ', ""So under his rule he pushed furt",1,/anchor.fm/21/httpsanchor.fms14e6de44podcastplay13932328https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fproduction2F20204182F74363817480002158d114cb10ae.mp3MERGED,127.0,news,politics,,,,,,,,,0.6414994,60-70%,,
643,"t like another name, but with a variation, like you could have someone named Bianca, and then maybe someone else named De",0,/kpfa.org/po/httpskpfa.orgwpcontentuploads202006RWTayariJones.mp3MERGED,99.0,news,politics,,,,,,,,,0.6154287,60-70%,,
644,"dea at first. "", ""Anything that's new is a little scary. "", 'People also are nervous about the US government given its nat",0,/api.spreaker.com/oe/httpsapi.spreaker.comdownloadepisode29016494roc_liz_hume_ep8.mp3MERGED,49.0,news,politics,,,,,,,,,0.682533,60-70%,,
645,"d catch me in a lie and they made a huge stink out of it where it's. "", ""It's illegal to lie to the FBI when it should be your pat",1,/podcasts.captivate.fm/ea/httpspodcasts.captivate.fmmedia3f15f59ee8cc4b0fb467002cd85489e3episode22briangrattan.mp3MERGED,113.0,government,news,politics,history,,,,,,,0.67068607,60-70%,,
646,"become robots or sheep. "", 'Exactly. ', 'And China does control all media. ', 'The government maintains censorship ove",1,/anchor.fm/21/httpsanchor.fms21504328podcastplay14510131https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fstaging2F202005302Fae3747fe24e1a260f66328169c662bac.m4aMERGED,3.0,news,politics,,,,,,,,,0.67677504,60-70%,,
647,"'re going to put up a false flag. "", ""And it's really going to be their governments, multiple governments, staging an ali",1,/anchor.fm/2t/httpsanchor.fms21c4ad1cpodcastplay14291210https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fstaging2F202005282F6e334fb76655c4b5f74a93596143e80a.m4aMERGED,115.0,news,politics,,,,,,,,,0.62839913,60-70%,,
648,n Africa because that's a place that can utilize their expertise because there's not a lot happening in the Canadian oil ,1,/aphid.fireside.fm/73/httpsaphid.fireside.fmd143776793322d40bc376774ad19d25daafa67280728c8c2d7e8f5f404c8f4e713ee71a3508.mp3MERGED,87.0,news,commentary,politics,,,,,,,,0.6467286,60-70%,,
649,"by the way, have you seen Rod circling up there lately because it seems like he should be in a corner somewhere smoking a ci",1,/dts.podtrac.com/ep/httpsdts.podtrac.comredirect.mp3api.spreaker.comdownloadepisode28059354mia_pod052320.mp3MERGED,235.0,news,politics,,,,,,,,,0.6208948,60-70%,,
650,"age. ', 'They say that gay means homosexual. ', ""You can't fly a Confederate flag, but you can fly a homosexual flag. "", ""Y",1,/anchor.fm/2t/httpsanchor.fms10578608podcastplay14191717https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fproduction2F20204232F7603646744100222d7dd4658589.mp3MERGED,105.0,news,politics,,,,,,,,,0.67600006,60-70%,,
651,"Joyce is not here anymore. ', ""We've got how? "", 'Hi, Sandra. ', 'The truth is that the government hates bikes. ', 'Is that ",0,/anchor.fm/23/httpsanchor.fms2af04388podcastplay17203433https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fstaging2F20206282Fb24bd3495122fb72a7f5fa1d9c1d969c.mp3MERGED,64.0,news,politics,,,,,,,,,0.63234705,60-70%,,
652,"to believe that that was part of the background for his agreeing with Gorbachev to establish the INS treaty. "", ""In the ca",1,/anchor.fm/23/httpsanchor.fms43e24c88podcastplay23831286https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fstaging2F202011112F1370237064410027fe3fb62718bf3eb.mp3MERGED,280.0,news,politics,,,,,,,,,0.68165755,60-70%,,
653,BREAKING: Prosecutors Leading Manhattan DA’s Probe Into Trump Abruptly Resign Over ‘Serious Doubts’,1,,,,,,,,,,,,,0.68919,60-70%,,
654,"h a bad 20, a counterfeit 20 dollar bill and they would like the cigarettes back. "", ""They did not get the cigarettes back, ",0,/krusade.net/eo/httpskrusade.netpodcastdownload3034friendlyfireep68theageofignoranceinpowerpart1.mp3MERGED,231.0,news,politics,,,,,,,,,0.64222807,60-70%,,
655,"logic that maybe I might be off on because damn life is complicated. "", 'So many factors. ', 'How can everybody claim to kn",1,/anchor.fm/2t/httpsanchor.fms21c4ad1cpodcastplay14291210https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fstaging2F202005282F6e334fb76655c4b5f74a93596143e80a.m4aMERGED,26.0,news,politics,,,,,,,,,0.62213284,60-70%,,
656,"l Aaron, yes, I still love you. ', 'The name of the drone ship was, yes, I still love you. ', 'But I know he still loves me. ', """,0,/amosandclark.files.wordpress.com/02/httpsamosandclark.files.wordpress.com202005settledown.mp3MERGED,44.0,news,politics,religion,spirituality,christianity,society,culture,,,,0.61100066,60-70%,,
657,"edoms that basically existed in Hong Kong already. ', 'And those are things like freedom of assembly, freedom of speech",1,/traffic.libsyn.com/es/httpstraffic.libsyn.comsecuredeepdishonglobalaffairs200603_Hong_Kong_edits.mp3destid580050MERGED,14.0,news,politics,government,,,,,,,,0.654743,60-70%,,
658,"y other company in the world. "", ""So just keep in mind as I go through, I'm going to go through a few more numbers. "", 'Just ke",0,/anchor.fm/21/httpsanchor.fms2edc310podcastplay14118926https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fproduction2F20204222F755705322205018b071615748c4.m4aMERGED,43.0,news,politics,,,,,,,,,0.6284105,60-70%,,
659,Conscription is one of the worst unlibertarian offenders that still exists,1,,,,,,,,,,,,,0.6699641,60-70%,,
660,"People are just, man, just this false authority. ', 'Scientists have false authority. ', 'The government has this fals",1,/api.substack.com/4c/httpsapi.substack.comfeedpodcast8079048328643e2a2cc64b2c89d542f4aa4c5643.mp3MERGED,96.0,news,politics,commentary,,,,,,,,0.6871933,60-70%,,
661,"ts versus right wing republic or Republicans. "", ""No, I don't even say. "", ""I feel like every Republicans like extremely ",0,/anchor.fm/2t/httpsanchor.fmsd5c3124podcastplay14123297https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fproduction2F20204222F75589089480002714b7ece18df8.mp3MERGED,102.0,news,politics,,,,,,,,,0.6205891,60-70%,,
662,"ou can listen to me and you can have respect for me. ', 'Me being fear, you can even be convinced by me. ', ""But if you don't do ",0,/anchor.fm/2c/httpsanchor.fmsa705c9cpodcastplay14523279https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fstaging2F202105132F81099f2937bb1b2058083cc97c55f682.m4aMERGED,74.0,news,politics,,,,,,,,,0.64332587,60-70%,,
663,"tion. ', 'And I told him, you know, this is the power of Israel. ', 'This is the power of democracy. ', 'This is the power wit",0,/www.buzzsprout.com/te/httpswww.buzzsprout.com1156634023290whattodowhenthepartyleavesyou.mp3MERGED,174.0,news,politics,commentary,government,,,,,,,0.64553565,60-70%,,
664,"th the understanding that we will be dealing with COVID-19 for the foreseeable future,."" This idea that flattening the ",1,/traffic.omny.fm/21/httpstraffic.omny.fmdclips6e91a727802c4f269b6bae1f016f119ec3169d04272748f7b3e3ae1f01707f1cc9b4330662e247d39b53ae20002282f4audio.mp3utm_sourcePodcastin_playlistf02939ca8cff4935a5ceae1f01707f38MERGED,284.0,news,politics,,,,,,,,,0.63399404,60-70%,,
665,"that. ', 'I appreciate it. ', 'We appreciate it. ', '99.3. ', 'Hello. ', 'Good evening. ', ""What's your name, sir? "", ""It'",0,/anchor.fm/28/httpsanchor.fms2af04388podcastplay17348817https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fstaging2F20206312Fa7fd0488e1822afa06e98cd829135db6.mp3MERGED,352.0,news,politics,,,,,,,,,0.6163369,60-70%,,
666,"e it impracticable to enforce the laws of the United States in any state. ', 'By the ordinary course of judicial proceedi",0,/media.blubrry.com/t_/httpsmedia.blubrry.comnational_security_law_podcastcontent.blubrry.comnational_security_law_podcastOn_the_Brink_with_the_Insurrection_Act.mp3MERGED,59.0,government,news,politics,education,courses,,,,,,0.60830295,60-70%,,
667,"at doesn't mean it's all going bad. "", 'That just means that this thing has gone bad. ', 'You can fail statistics. ', 'And n",1,/www.podtrac.com/pm/httpswww.podtrac.comptsredirect.mp3pdst.fmepscrb.fmrsspmgln.aie1058pdrl.fmd88c01traffic.megaphone.fmFPMN6103440447.mp3MERGED,239.0,news,politics,government,society,culture,,,,,,0.639796,60-70%,,
668,"the individual, the soldier and the state. "", 'And the soldier is the one who has a morality. ', 'So as an individual, you h",1,/dts.podtrac.com/ra/httpsdts.podtrac.comredirect.mp3traffic.libsyn.comsecurethedeadprussianTDP_Ep_93__On_Morality_at_War.m4adestid337611MERGED,66.0,news,politics,history,,,,,,,,0.6692434,60-70%,,
